u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
2248,15,0,64,1,484,215.03,3600,Pass
2249,1,0,8192,128,255,3463.79,10800,Pass
2250,8,0,128,2,149,38.53,3600,Pass
2251,8,0,512,8,113,1138.17,3600,Pass
2252,8,0,128,2,1215,56.34,3600,Pass
2253,8,0,256,4,123,97.89,3600,Pass
2254,8,0,512,8,184,928.27,3600,Pass
2255,19,0,512,8,978,3654.79,3600,Killed
2256,31,0,64,1,173,38.73,3600,Failed
2257,31,0,64,1,304,33.58,3600,Failed
2258,31,0,64,1,306,54.53,3600,Failed
2259,13,0,64,1,151,3025.87,3240,Pass
2260,13,0,64,1,2,3025.89,3240,Pass
2261,31,0,64,1,151,39.8,3600,Failed
2262,27,0,512,8,196,924.98,1800,Pass
2263,31,0,64,1,116,40.79,3600,Failed
2264,31,0,64,1,313,38.89,3600,Failed
2265,31,0,64,1,305,39.09,3600,Failed
2266,1,0,512,8,118,3647.05,3600,Killed
