u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
9319,59,1,1,1,187,116,0,Pass
9320,7,1,1,1,91,394,0,Pass
9321,23,16,16,2,304,137,0,Pass
9322,7,1,1,1,189,243,0,Pass
9323,10,8,8,1,19,80,0,Failed
9324,39,1,1,1,27,648,0,Failed
9325,23,16,16,2,48,137,0,Pass
9326,10,8,8,1,98,83,0,Failed
9327,23,16,16,2,63,185,0,Pass
9328,59,1,1,1,18,2,0,Killed
9329,59,1,1,1,4,158,0,Pass
9330,7,1,1,1,26,187,0,Pass
9331,10,8,8,1,65,108,0,Killed
9332,32,1,1,1,14,80363,0,Killed
9333,21,0,1,1,71,95,0,Pass
9334,10,8,8,1,40,490,0,Killed
9335,7,1,1,1,6,233,0,Pass
9336,59,1,1,1,18,117,0,Pass
